XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     4300.12576       73.16950765        0.85815200
     4303.56538       73.70386097        0.85943647
     4307.00776       74.08734822        0.86067505
     4310.45288       72.39377642        0.85248533
     4313.90077       73.27438145        0.85514951
     4317.35141       73.73526641        0.85626580
     4320.80481       73.03842815        0.85245521
     4324.26097       74.47588006        0.85834434
     4327.71990       73.73782461        0.85399345
     4331.18160       73.13778633        0.85020458
     4334.64606       72.77412976        0.84777382
     4338.11329       72.83267142        0.84651606
     4341.58330       73.20406526        0.84681848
     4345.05609       72.91614928        0.84410633
     4348.53165       72.35294881        0.84050766
     4352.00999       72.92424293        0.84210433
     4355.49111       74.21503331        0.84676513
     4358.97502       74.28932665        0.84603546
     4362.46172       74.16453460        0.84406274
     4365.95120       72.32040675        0.83489135
     4369.44348       73.10732522        0.83755046
     4372.93855       73.27270440        0.83699014
     4376.43641       74.27480057        0.84074364
     4379.93707       73.35879779        0.83546601
     4383.44054       74.04898972        0.83736460
     4386.94680       73.93159320        0.83502628
     4390.45587       74.66790295        0.83721832
     4393.96775       73.19204161        0.82926122
     4397.48243       73.66647620        0.83006403
     4400.99993       73.10183981        0.82677532
     4404.52024       73.17716445        0.82588894
     4408.04337       74.96354312        0.83307414
     4411.56931       72.90484797        0.82343110
     4415.09808       73.79222305        0.82659421
     4418.62966       73.97478688        0.82576736
     4422.16408       73.58466050        0.82250171
     4425.70132       74.57117865        0.82679171
     4429.24138       71.46644994        0.81268785
     4432.78428       75.06002875        0.82693030
     4436.33002       73.00755462        0.81610035
     4439.87859       74.33216274        0.82172745
     4443.43000       73.30981801        0.81601058
     4446.98425       73.16290481        0.81387754
     4450.54134       73.03335416        0.81230157
     4454.10128       73.31522840        0.81328052
     4457.66407       74.03720691        0.81629432
     4461.22970       73.54258016        0.81339945
     4464.79819       72.44712999        0.80749508
     4468.36953       72.39592500        0.80570077
     4471.94373       73.21931583        0.80786317
     4475.52079       74.78596827        0.81235503
     4479.10071       73.25602931        0.80414762
     4482.68349       74.67283784        0.80994999
     4486.26914       73.21211710        0.80304517
     4489.85765       73.56850768        0.80438712
     4493.44904       72.13989938        0.79769389
     4497.04330       70.87699540        0.79116219
     4500.64043       72.23135469        0.79598195
     4504.24045       73.39030234        0.79955057
     4507.84334       72.95061695        0.79703300
     4511.44911       73.74223519        0.79958315
     4515.05777       74.17055538        0.79977508
     4518.66931       73.03424633        0.79338483
     4522.28375       72.18739981        0.78912825
     4525.90107       73.27728092        0.79349744
     4529.52129       72.62065996        0.78927493
     4533.14440       73.15147005        0.78963012
     4536.77041       74.90563871        0.79585082
     4540.39932       73.26099762        0.78846134
     4544.03114       73.08271756        0.78715162
     4547.66586       74.15167938        0.79095233
     4551.30349       73.44971682        0.78746922
     4554.94402       73.75605651        0.78843509
     4558.58747       71.93935900        0.77981577
     4562.23383       73.75673602        0.78583403
     4565.88311       72.42897552        0.77912493
     4569.53531       74.14006305        0.78524411
     4573.19043       73.16416704        0.77912037
     4576.84848       73.92583833        0.78090109
     4580.50945       73.11003187        0.77623919
     4584.17334       73.51912213        0.77793144
     4587.84017       72.61900127        0.77367083
     4591.50994       72.78748962        0.77387513
     4595.18263       71.46972679        0.76858390
     4598.85827       73.68939735        0.77649235
     4602.53684       73.36235931        0.77273693
     4606.21836       72.96846277        0.76874954
     4609.90282       72.97690518        0.76758709
     4613.59023       74.72358200        0.77393784
     4617.28059       72.81176338        0.76522465
     4620.97390       72.31729610        0.76321718
     4624.67017       73.90893340        0.77053460
     4628.36939       72.82183244        0.76552347
     4632.07157       72.44925710        0.76172233
     4635.77671       74.20920275        0.76741095
     4639.48482       73.43006510        0.76367608
     4643.19589       73.67809244        0.76422099
     4646.90993       73.66036576        0.76202998
     4650.62694       72.82631256        0.75738059
     4654.34693       73.21557700        0.75927219
     4658.06989       73.73011760        0.76099362
     4661.79583       72.58471751        0.75468091
     4665.52474       75.09633514        0.76265148
     4669.25664       73.99707446        0.75744932
     4672.99153       73.05614301        0.75321886
     4676.72940       73.16949486        0.75240706
     4680.47027       73.82869723        0.75374099
     4684.21412       73.66211920        0.75203634
     4687.96097       73.55700933        0.75109022
     4691.71082       73.11855108        0.74884617
     4695.46367       74.58147021        0.75394738
     4699.21952       74.44780703        0.75209320
     4702.97837       72.77019493        0.74487786
     4706.74023       73.52390760        0.74705120
     4710.50510       72.05438730        0.73992532
     4714.27298       72.26302663        0.73955986
     4718.04387       73.78422801        0.74482731
     4721.81778       72.89196924        0.73986451
     4725.59471       72.77659932        0.73826803
     4729.37466       72.60517024        0.73676903
     4733.15764       74.84021190        0.74530377
     4736.94364       73.42905672        0.73872390
     4740.73266       74.84237343        0.74346278
     4744.52472       73.75221873        0.73858615
     4748.31982       72.53692063        0.73270826
     4752.11794       74.66093287        0.74023768
     4755.91911       73.52560603        0.73523354
     4759.72332       72.83890930        0.73217880
     4763.53057       72.76104759        0.73036670
     4767.34086       73.52694620        0.73184612
     4771.15420       72.54735321        0.72738351
     4774.97060       73.06160469        0.72970526
     4778.79004       73.31812648        0.73052482
     4782.61254       73.50285663        0.73060671
     4786.43810       72.94671999        0.72703053
     4790.26672       73.89201647        0.72880630
     4794.09840       73.62202604        0.72664282
     4797.93314       73.13136415        0.72386321
     4801.77096       73.52244113        0.72412040
     4805.61184       73.58867025        0.72322612
     4809.45580       73.39345724        0.72256076
     4813.30283       73.65586805        0.72384228
     4817.15293       72.07878198        0.71705637
     4821.00612       73.75281290        0.72245608
     4824.86239       73.47283881        0.72049375
     4828.72174       74.19620900        0.72245088
     4832.58418       72.66747857        0.71525752
     4836.44971       73.72678354        0.71903309
     4840.31833       73.98273068        0.71947106
     4844.19005       71.50196012        0.70847041
     4848.06486       73.66600128        0.71592472
     4851.94278       73.99398220        0.71621299
     4855.82379       71.31460505        0.70459095
     4859.70791       73.66625718        0.71296429
     4863.59514       72.59287556        0.70830818
     4867.48547       72.59893270        0.70832794
     4871.37892       72.76419316        0.70821423
     4875.27548       73.24214440        0.70873448
     4879.17516       73.05039882        0.70660371
     4883.07796       73.83856421        0.70862754
     4886.98387       73.32159962        0.70570933
     4890.89292       73.34388523        0.70527095
     4894.80509       72.98640315        0.70346805
     4898.72039       73.75807469        0.70589468
     4902.63882       73.42676932        0.70355452
     4906.56039       74.71583053        0.70701840
     4910.48509       72.45156214        0.69740212
     4914.41293       72.78636725        0.69869946
     4918.34391       73.37155506        0.70003826
     4922.27804       71.68924197        0.69240998
     4926.21532       74.25984425        0.70143563
     4930.15574       72.91474268        0.69558972
     4934.09932       73.33226685        0.69633698
     4938.04605       74.97612812        0.70199840
     4941.99594       73.15089583        0.69465822
     4945.94898       72.60566215        0.69180706
     4949.90519       75.06739316        0.70070327
     4953.86457       72.95686982        0.69206944
     4957.82711       72.90934854        0.69143604
     4961.79282       73.32022531        0.69273195
     4965.76170       71.25721780        0.68431127
     4969.73376       73.41987316        0.69178010
     4973.70899       71.79106778        0.68474066
     4977.68741       73.25826532        0.68945987
     4981.66900       72.45272605        0.68564263
     4985.65378       73.19994075        0.68771745
     4989.64175       75.15406050        0.69400557
     4993.63291       73.24837100        0.68592902
     4997.62726       73.23547600        0.68559971
     5001.62481       73.41019164        0.68578760
     5005.62555       73.55226076        0.68541073
