'y-axis saved as y
'Q,PG3_59703-1.xye,SigmaYobs,Ycalc,Diff
14.8996109,48.9844184,1.34669315,48.454052,0.530366438
14.887684,49.4252022,1.3521812,48.4537521,0.971450141
14.8757667,48.7602665,1.34601033,48.4531525,0.307113957
14.8638589,48.8525373,1.34654411,48.452248,0.40028928
14.8519607,49.0554907,1.34806381,48.4511237,0.60436704
14.840072,48.7312583,1.34361616,48.4498074,0.281450825
14.8281929,49.0155397,1.34462879,48.4484092,0.567130473
14.8163233,49.3716148,1.34746536,48.4470111,0.92460364
14.8044632,49.5657628,1.35009649,48.4456706,1.12009219
14.7926126,48.9742557,1.34483064,48.4444457,0.529809962
14.7807715,49.1791334,1.34749875,48.4433718,0.735761557
14.7689399,48.97343,1.34595191,48.4424672,0.530962784
14.7571177,48.1501115,1.33693156,48.4417364,-0.291624849
14.7453051,48.9208569,1.34480892,48.4411711,0.47968577
14.7335019,48.4558773,1.33980737,48.4407508,0.0151264642
14.7217082,49.368337,1.34794777,48.4404419,0.927895008
14.709924,48.5295088,1.33962163,48.4401987,0.0893100354
14.6981492,48.8496664,1.34373867,48.439966,0.409700455
14.6863838,49.5923936,1.35150264,48.4396904,1.15270318
14.6746279,48.5577387,1.34018021,48.4393284,0.118410291
14.6628814,48.9562197,1.34310941,48.4388518,0.517367858
14.6511443,48.88533,1.34099697,48.4382497,0.447080377
14.6394166,48.9025893,1.34152142,48.4375248,0.465064506
14.6276983,48.6261494,1.33816754,48.4366959,0.189453482
14.6159894,48.6407281,1.3361941,48.4357951,0.204933026
14.6042899,49.3019454,1.3425653,48.4348666,0.867078736
14.5925998,48.9416048,1.33942263,48.4339629,0.507641892
14.580919,48.5955346,1.33551937,48.4331543,0.162380306
14.5692477,49.0618521,1.3392888,48.4324485,0.629403603
14.5575856,48.9666685,1.33826493,48.4318622,0.534806323
14.5459329,48.6795187,1.3349458,48.4313977,0.248121032
14.5342896,49.7844135,1.34568601,48.4310179,1.35339552
14.5226556,48.869312,1.33638975,48.4306911,0.438620881
14.5110309,49.1931328,1.33953488,48.4303653,0.762767492
14.4994156,49.0455241,1.33863368,48.4299795,0.615544538
14.4878095,49.3065062,1.34122089,48.4294821,0.877024083
14.4762128,49.7091402,1.34273559,48.4288456,1.28029462
14.4646253,49.7910911,1.34224499,48.4280769,1.36301423
14.4530472,48.4823384,1.33029748,48.4272152,0.0551232209
14.4414783,48.7590501,1.33386062,48.4263217,0.332728395
14.4299187,49.3890864,1.33970451,48.4254618,0.963624543
14.4183684,49.0837742,1.33622652,48.4246951,0.659079105
14.4068273,49.1277249,1.3370075,48.424075,0.703649854
14.3952955,48.8227074,1.33385836,48.4236417,0.399065782
14.3837729,48.728693,1.33331538,48.4234277,0.305265246
14.3722595,48.8915939,1.33567168,48.4234541,0.468139732
14.3607554,49.3185552,1.33985784,48.4237285,0.894826661
14.3492605,49.0332917,1.33550205,48.4242415,0.609050269
14.3377748,49.0068587,1.33400548,48.4249608,0.581897915
14.3262984,49.3250819,1.33803231,48.4258262,0.899255728
14.3148311,49.5511663,1.34090355,48.4267462,1.12442015
14.303373,49.6581519,1.34184508,48.4276025,1.23054932
14.2919241,49.12194,1.335869,48.4282663,0.693673626
14.2804844,49.3114617,1.33658856,48.428629,0.882832699
14.2690539,49.1546298,1.33524333,48.4286488,0.725981029
14.2576325,49.3594149,1.33698867,48.4282395,0.931175337
14.2462203,49.6122669,1.33944521,48.4274509,1.18481602
14.2348172,49.1025599,1.33461934,48.4263242,0.676235734
14.2234232,49.2864756,1.33609347,48.4249351,0.861540467
14.2120384,48.4138571,1.32611888,48.4233982,-0.00954109051
14.2006627,49.7829754,1.33962498,48.4218373,1.36113802
14.1892962,49.2637284,1.33401075,48.4203771,0.843351281
14.1779387,49.6452191,1.33723592,48.4191254,1.22609363
14.1665904,49.1046423,1.33150389,48.4181618,0.686480493
14.1552511,49.8560051,1.3390575,48.4175294,1.43847579
14.143921,49.0015773,1.33069384,48.417231,0.584346264
14.1325999,48.995435,1.3305748,48.4172273,0.578207716
14.1212879,48.96702,1.32949477,48.4174332,0.549586812
14.109985,49.4366958,1.3339547,48.4177185,1.01897725
14.0986911,49.6766478,1.33600895,48.4179182,1.25872963
14.0874063,49.3564512,1.33222773,48.417859,0.938592178
14.0761305,49.4337262,1.33302651,48.4174027,1.01632351
14.0648638,49.1870463,1.33036086,48.4164865,0.770559764
14.0536061,49.3576976,1.33169743,48.4151454,0.942552152
14.0423574,48.7251733,1.32536071,48.4134969,0.311676454
14.0311177,48.8466717,1.32619315,48.4117021,0.434969572
14.0198871,49.0496165,1.32745662,48.4099258,0.639690708
14.0086654,48.9559634,1.3266722,48.4083063,0.547657058
13.9974528,49.0602891,1.32806451,48.4069608,0.653328291
13.9862491,48.9652532,1.32704774,48.4060178,0.559235466
13.9750544,48.7244049,1.32340491,48.4054716,0.318933344
13.9638687,49.5114683,1.33070882,48.4053921,1.10607614
13.9526919,49.4442542,1.33036737,48.405794,1.03846027
13.9415241,48.86865,1.3242696,48.4066695,0.461980438
13.9303653,48.8962709,1.32452719,48.4080032,0.48826769
13.9192154,49.622066,1.3325739,48.4097348,1.21233122
13.9080744,48.9743776,1.32543287,48.4117564,0.562621204
13.8969424,49.3654008,1.32851708,48.4139102,0.951490611
13.8858193,49.4352633,1.32845654,48.4159977,1.0192656
13.8747051,49.4573508,1.32728875,48.4178025,1.03954834
13.8635998,49.4612343,1.3270085,48.4191217,1.04211266
13.8525034,49.4800834,1.32771039,48.4197917,1.06029171
13.841416,49.2080543,1.32483197,48.4196968,0.78835746
13.8303374,48.8246254,1.3206421,48.4187677,0.405857725
13.8192676,47.9099888,1.31038598,48.4169762,-0.506987427
13.8082068,48.9217672,1.31943366,48.4143584,0.507408802
13.7971548,49.1644637,1.32240249,48.4110356,0.753428139
13.7861117,48.9048229,1.32038202,48.407202,0.49762093
13.7750774,49.5546224,1.326865,48.4031,1.15152241
13.764052,48.663401,1.31788694,48.3989685,0.264432497
13.7530354,48.9213788,1.32078564,48.3951208,0.52625798
13.7420276,49.1395864,1.32256116,48.3915352,0.748051287
13.7310287,48.7697518,1.31825389,48.3883296,0.381422135
13.7200386,48.6318589,1.31681396,48.3855252,0.246333722
13.7090573,49.5245888,1.32644578,48.3830563,1.14153252
13.6980848,49.1472139,1.3224821,48.3808967,0.766317168
13.6871211,48.2720602,1.31316248,48.3789826,-0.106922391
13.6761661,48.7323855,1.3185043,48.3772256,0.35515992
13.66522,48.6945956,1.31787302,48.3755395,0.319056053
13.6542826,48.0173542,1.30974779,48.3739733,-0.35661907
13.643354,49.0151418,1.31980421,48.3723119,0.642829942
13.6324342,48.1918875,1.31111232,48.3706026,-0.178715131
13.6215231,48.6639634,1.31520667,48.3688587,0.295104733
13.6106207,48.7421301,1.31643983,48.3670756,0.375054463
13.5997271,49.0364512,1.32001713,48.3653222,0.671128991
13.5888422,48.7625753,1.31741592,48.3636431,0.398932152
13.5779661,48.810169,1.31832921,48.3620687,0.44810027
13.5670986,48.9480153,1.31901604,48.360623,0.587392335
13.5562399,48.9195493,1.31844186,48.3593272,0.560222086
13.5453899,48.9116079,1.31897224,48.3582006,0.553407337
13.5345485,48.8255941,1.31799081,48.3572599,0.468334114
13.5237159,49.1641976,1.32014698,48.3565198,0.807677745
13.5128919,48.9383435,1.31649397,48.3559909,0.582352576
13.5020767,49.6994263,1.3235259,48.3556814,1.34374481
13.49127,48.8173951,1.31562331,48.3555977,0.461797396
13.4804721,48.9581941,1.31797107,48.3557442,0.602449891
13.4696828,48.5708516,1.31388059,48.3561225,0.214729075
13.4589021,48.7709804,1.31529439,48.3567281,0.41425229
13.4481301,49.4536283,1.32182312,48.3575442,1.09608409
13.4373668,48.856175,1.31658286,48.3585335,0.497641588
13.426612,49.2160082,1.32027854,48.359629,0.856379159
13.4158659,48.966068,1.3167145,48.3607276,0.605340428
13.4051284,49.5104973,1.32179239,48.3617065,1.14879079
13.3943995,48.9030382,1.31526396,48.3624404,0.540597814
13.3836791,49.088446,1.31698488,48.3628428,0.72560321
13.3729674,49.295181,1.31859593,48.3629005,0.932280434
13.3622643,49.5576311,1.32063173,48.3627205,1.19491057
13.3515697,48.7122847,1.31276658,48.3624673,0.349817348
13.3408837,49.7256876,1.32447379,48.3622342,1.36345338
13.3302063,48.9764405,1.31763614,48.3622651,0.614175388
13.3195374,49.4672176,1.32162022,48.3626646,1.10455306
13.3088771,48.6379167,1.31156048,48.3635494,0.274367241
13.2982254,49.7713999,1.32283708,48.3649829,1.40641695
13.2875821,49.2216792,1.31785238,48.3669541,0.854725119
13.2769474,49.6257922,1.32148928,48.3693733,1.25641886
13.2663212,49.1791896,1.31735457,48.3720621,0.807127552
13.2557036,49.1153957,1.31675558,48.3747462,0.740649512
13.2450944,49.0983205,1.31524934,48.3770701,0.721250387
13.2344938,48.8788173,1.3124648,48.3786462,0.500171085
13.2239016,49.5311438,1.3184816,48.3791444,1.15199945
13.2133179,49.0775959,1.31429611,48.3783944,0.699201454
13.2027428,49.827666,1.3224752,48.3764487,1.45121726
13.192176,49.4767345,1.31868486,48.3735664,1.10316811
13.1816178,49.4302276,1.31814909,48.3701314,1.06009618
13.171068,49.02539,1.31360569,48.3665544,0.658835611
13.1605267,49.7567186,1.32027554,48.3631979,1.39352071
13.1499938,49.1507283,1.31486858,48.36035,0.790378302
13.1394694,48.6940563,1.31009902,48.3582292,0.335827098
13.1289534,48.9188118,1.3109762,48.3570025,0.561809334
13.1184458,49.2563468,1.31449398,48.3567976,0.899549203
13.1079467,49.2382413,1.314642,48.3577142,0.880527009
13.0974559,49.1515944,1.3132447,48.3598233,0.791771148
13.0869736,49.3122803,1.31469161,48.3631821,0.949098122
13.0764997,49.2017594,1.31389845,48.367833,0.83392642
13.0660341,49.5536383,1.317129,48.373564,1.18007433
13.055577,49.0777789,1.31226218,48.3802586,0.697520323
13.0451282,48.802888,1.30894898,48.3875601,0.415327866
13.0346878,49.284542,1.31286909,48.3949812,0.88956088
13.0242558,48.8587103,1.30853557,48.4018968,0.456813452
13.0138321,49.598157,1.31596917,48.407575,1.19058194
13.0034168,49.260639,1.31217114,48.4113236,0.849315391
12.9930098,49.3527919,1.31245696,48.4126674,0.940124432
12.9826112,49.7736047,1.31655743,48.4115225,1.36208223
12.9722209,49.4723843,1.31356672,48.408132,1.06425236
12.961839,48.5269437,1.30494879,48.4026756,0.124268085
12.9514653,48.2727426,1.30224788,48.3957087,-0.122966075
12.9411,49.4031325,1.31319727,48.387532,1.01560049
12.9307429,49.0512979,1.31052,48.3785192,0.672778778
12.9203942,49.08966,1.31119895,48.3690689,0.720591087
12.9100538,48.6976399,1.30676324,48.3595576,0.338082325
12.8997216,48.9144695,1.30806057,48.350344,0.564125425
12.8893978,48.7539942,1.30580463,48.341695,0.412299188
12.8790822,48.4812157,1.30266437,48.333789,0.147426642
12.8687748,48.7106505,1.30416659,48.3267175,0.383932963
12.8584758,49.2590338,1.30965531,48.3204876,0.938546203
12.848185,48.8748176,1.30603791,48.3150568,0.559760741
12.8379024,48.4947981,1.30261441,48.310345,0.184453159
12.8276281,48.2457862,1.30107693,48.3062552,-0.0604689799
12.817362,48.308704,1.30252942,48.3026923,0.00601172177
12.8071041,48.1522618,1.30094158,48.299575,-0.147313193
12.7968545,48.3280707,1.30249661,48.2969199,0.031150821
12.7866131,48.6436044,1.30495008,48.2947313,0.348873164
12.7763798,48.3749541,1.30237172,48.2927624,0.0821917699
12.7661548,48.1996197,1.30076013,48.2911471,-0.0915273284
12.755938,48.2246283,1.29943382,48.2897702,-0.0651419278
12.7457293,48.2087979,1.29808189,48.2886284,-0.0798305566
12.7355289,48.7240215,1.30255063,48.2877571,0.436264348
12.7253366,48.1016417,1.29640469,48.2871748,-0.185533151
12.7151525,47.9096788,1.2946507,48.2868974,-0.377218624
12.7049765,48.4408764,1.29949155,48.286947,0.153929404
12.6948087,48.9657973,1.30448397,48.2873589,0.678438392
12.684649,48.4525104,1.29897801,48.2881852,0.16432523
12.6744975,48.39214,1.29892083,48.2894958,0.102644254
12.6643542,48.75229,1.30263126,48.2913748,0.460915186
12.6542189,48.8433047,1.30301955,48.2939171,0.549387589
12.6440918,48.2230087,1.29719668,48.2972188,-0.0742101089
12.6339728,48.5436409,1.30027402,48.3013769,0.242263961
12.6238619,48.4926971,1.29849057,48.3064711,0.186226058
12.613759,49.2129507,1.30509443,48.3125542,0.900396499
12.6036643,48.2626724,1.29658181,48.3196313,-0.0569588054
12.5935777,49.2395249,1.30709844,48.3276307,0.911894178
12.5834992,47.9071117,1.29383074,48.3363742,-0.429262513
12.5734287,48.3004301,1.29759203,48.3455543,-0.0451242331
12.5633663,48.4614893,1.29827566,48.3547401,0.106749147
12.553312,49.0448815,1.30276161,48.3634289,0.681452636
12.5432657,48.3558552,1.29487259,48.3711407,-0.0152855442
12.5332275,49.2138263,1.30340542,48.3775165,0.83630986
12.5231973,48.5047083,1.29699565,48.3823326,0.122375657
12.5131752,48.6895909,1.29926676,48.3854575,0.304133366
12.5031611,48.86684,1.30119745,48.386776,0.480064001
12.493155,48.8057887,1.30028006,48.3861759,0.419612774
12.483157,48.8150136,1.30043386,48.3836348,0.431378721
12.4731669,48.820447,1.30089017,48.3793486,0.441098444
12.4631849,48.1207009,1.29354621,48.3738083,-0.253107442
12.4532108,48.7171425,1.30029921,48.3677392,0.349403342
12.4432448,48.7741821,1.30058859,48.3619542,0.412227883
12.4332867,48.1737934,1.29326576,48.3572162,-0.183422787
12.4233366,48.877855,1.29965568,48.3541476,0.523707424
12.4133945,48.0250621,1.29232766,48.3532006,-0.32813845
12.4034603,48.0190342,1.29291952,48.354644,-0.335609828
12.3935341,48.4073396,1.29575519,48.3585978,0.0487418209
12.3836159,48.2171991,1.29241437,48.3650197,-0.147820594
12.3737056,48.6057514,1.29590368,48.3736912,0.232060149
12.3638033,48.0210227,1.29024783,48.3843349,-0.363312159
12.3539089,48.520174,1.29542654,48.396263,0.123911037
12.3440224,48.7990627,1.29831607,48.4081685,0.39089424
12.3341438,48.6999454,1.29702498,48.4189958,0.280949629
12.3242732,48.3719441,1.29337135,48.4270436,-0.0550995113
12.3144104,48.9186419,1.29831798,48.4310197,0.487622158
12.3045556,47.4687508,1.28405285,48.4300538,-0.961303044
12.2947087,48.3089659,1.29293914,48.4239748,-0.115008886
12.2848696,47.8090813,1.28762969,48.4133772,-0.604295844
12.2750384,48.2811432,1.29144452,48.3994267,-0.118283474
12.2652151,48.0451613,1.2876082,48.3835253,-0.33836408
12.2553997,48.2019896,1.28809076,48.367045,-0.165055441
12.2455922,48.5124901,1.29161669,48.3510978,0.161392285
12.2357925,48.0346733,1.28788856,48.3362832,-0.301609959
12.2260006,48.3416596,1.29036983,48.3231828,0.0184767901
12.2162167,47.7207974,1.28350894,48.3119916,-0.591194176
12.2064405,48.1078328,1.28712797,48.3028647,-0.195031919
12.1966722,48.03228,1.28679058,48.2958863,-0.263606353
12.1869117,48.426184,1.29061267,48.2910822,0.135101793
12.177159,48.2020741,1.28826066,48.2884532,-0.0863791025
12.1674142,48.8134128,1.2934373,48.2879976,0.525415236
12.1576771,49.0821877,1.29528756,48.2897073,0.792480469
12.1479478,48.3744286,1.28894238,48.2935693,0.0808592987
12.1382264,48.5321212,1.29103544,48.2995567,0.232564449
12.1285127,48.4207154,1.29101235,48.3075832,0.113132169
12.1188069,48.3567294,1.29113892,48.3174767,0.0392526852
12.1091088,48.1770621,1.29021604,48.3289289,-0.151866775
12.0994184,48.0624112,1.28893688,48.3414454,-0.279034164
12.0897358,47.9408304,1.28692339,48.3543621,-0.413531675
12.080061,48.2537292,1.28942253,48.3669056,-0.113176363
12.070394,48.0036054,1.28626894,48.3783306,-0.374725242
12.0607347,48.6135071,1.29063233,48.3880556,0.225451537
12.0510831,48.2365281,1.28613367,48.3957643,-0.159236159
12.0414392,48.6793467,1.29014606,48.4010969,0.27824985
12.0318031,48.5344752,1.28861478,48.4037411,0.130734131
12.0221747,48.5804385,1.28937822,48.4032393,0.177199217
12.0125541,47.9485694,1.28434106,48.3990786,-0.450509111
12.0029411,48.2256624,1.28758772,48.3910364,-0.165373993
11.9933358,48.5132223,1.29119833,48.3793697,0.133852583
11.9837383,48.0847898,1.28799317,48.3648705,-0.28008067
11.9741484,48.4991398,1.29216427,48.3486914,0.15044845
11.9645662,48.1769033,1.28861455,48.332078,-0.155174731
11.9549917,48.6453186,1.29342443,48.3161358,0.329182754
11.9454248,48.3914556,1.29149597,48.3017075,0.0897481619
11.9358656,48.9062606,1.29631939,48.2893553,0.616905309
11.9263141,48.324826,1.29011623,48.2794011,0.0454249125
11.9167702,48.700124,1.29402596,48.2719857,0.428138323
11.907234,48.9085114,1.29759605,48.2671178,0.641393592
11.8977054,48.6030783,1.29640446,48.2646766,0.338401783
11.8881845,48.3997473,1.2955446,48.2644436,0.135303707
11.8786712,48.8582353,1.30127491,48.2660664,0.592168911
11.8691655,48.5467417,1.29823946,48.2690625,0.277679239
11.8596674,49.4663129,1.30810258,48.2727521,1.19356085
11.8501769,49.0016269,1.30483318,48.2762697,0.725357252
11.840694,49.4348525,1.30980415,48.2786289,1.15622361
11.8312188,48.8315861,1.30488252,48.2788908,0.552695346
11.8217511,48.7141899,1.30418999,48.2764001,0.437789743
11.812291,48.9634822,1.30683579,48.2709804,0.692501768
11.8028385,49.0260049,1.30855203,48.2629786,0.763026268
11.7933935,49.6803784,1.31606757,48.2530974,1.427281
11.7839562,49.1745905,1.31072766,48.24219,0.932400468
11.7745264,49.5971433,1.31448364,48.2310329,1.36611036
11.7651041,48.7102183,1.30499279,48.2202109,0.490007435
11.7556894,48.5339082,1.30153125,48.2101076,0.323800582
11.7462822,48.21336,1.29673358,48.2009371,0.0124229057
11.7368826,48.1942948,1.29607401,48.1928018,0.00149294459
11.7274905,48.5631372,1.29986755,48.1857392,0.377397982
11.7181059,48.102646,1.29466314,48.1797547,-0.0771087437
11.7087289,48.169667,1.29577387,48.174837,-0.00517007435
11.6993593,48.3105114,1.29754394,48.1709673,0.139544097
11.6899973,48.0334426,1.29476611,48.1681311,-0.134688525
11.6806428,47.9515079,1.29313213,48.1662853,-0.214777427
11.6712957,47.6508423,1.28963768,48.1654066,-0.51456424
11.6619562,48.6998543,1.30036533,48.1654761,0.534378199
11.6526241,48.4862644,1.29832699,48.1664793,0.319785121
11.6432995,48.1619608,1.29560307,48.1684123,-0.00645156534
11.6339824,48.6915393,1.30074562,48.1713006,0.520238781
11.6246727,47.8510454,1.29123644,48.1751849,-0.324139518
11.6153706,48.5650101,1.29818591,48.1801465,0.384863651
11.6060758,48.5227471,1.29764285,48.186362,0.336385126
11.5967885,49.0817962,1.30312412,48.1946424,0.887153769
11.5875087,48.050332,1.29286909,48.2040686,-0.153736647
11.5782362,48.1414842,1.29390871,48.2150503,-0.0735661013
11.5689712,48.2861259,1.29398571,48.2273838,0.0587421456
11.5597137,48.5155553,1.29508852,48.240473,0.275082309
11.5504635,47.9321255,1.28957465,48.2538709,-0.321745426
11.5412208,48.4024913,1.2946379,48.2666926,0.135798727
11.5319854,47.9608182,1.29016865,48.2776987,-0.316880444
11.5227575,48.5487962,1.29462527,48.2855457,0.263250504
11.513537,48.4356511,1.2918951,48.289116,0.146535051
11.5043238,48.4990276,1.29211599,48.2878643,0.211163286
11.495118,49.0346662,1.29674844,48.2820092,0.752656988
11.4859196,47.8636966,1.28473411,48.272468,-0.408771415
11.4767286,49.0934718,1.29658243,48.2605794,0.832892323
11.4675449,48.6739851,1.29101508,48.2477602,0.426224962
11.4583686,48.9831132,1.29365674,48.2352635,0.747849713
11.4491996,49.3559589,1.29744693,48.2240633,1.13189568
11.440038,48.6586594,1.29043357,48.2148477,0.443811692
11.4308838,48.1160944,1.28542312,48.2080689,-0.0919745024
11.4217368,48.4255582,1.28711178,48.2040009,0.221557379
11.4125972,48.349856,1.2848849,48.2027886,0.147067446
11.4034649,48.1076792,1.28296853,48.2044776,-0.0967983534
11.3943399,47.7177119,1.27985538,48.2090144,-0.491302514
11.3852223,48.259709,1.28541934,48.2162313,0.0434776663
11.3761119,48.7398388,1.28979483,48.2258042,0.514034552
11.3670088,48.1260754,1.28364225,48.2373716,-0.111296234
11.3579131,47.9639728,1.28151163,48.25061,-0.286637161
11.3488246,48.9355193,1.29058798,48.2631767,0.672342619
11.3397434,48.581586,1.28713761,48.2741875,0.30739852
11.3306695,48.7293639,1.28790818,48.2818744,0.447489515
11.3216028,48.6258108,1.28593541,48.2847932,0.341017639
11.3125434,48.3305104,1.28199681,48.2826107,0.0478996943
11.3034913,48.2793528,1.28037875,48.2757363,0.00361644414
11.2944464,48.529736,1.28311565,48.2652255,0.2645105
11.2854088,48.5983693,1.28389574,48.2525002,0.345869088
11.2763784,48.4691107,1.28247855,48.2389813,0.230129404
11.2673552,48.6675863,1.2842664,48.2258413,0.441745004
11.2583393,48.1504864,1.2788209,48.2139187,-0.0634323372
11.2493306,48.5478676,1.28185608,48.2037491,0.344118462
11.2403291,48.6154048,1.28221863,48.1956516,0.41975319
11.2313348,48.5587547,1.28217132,48.189821,0.368933682
11.2223477,48.6166649,1.28343959,48.1864031,0.430261794
11.2133678,48.7027997,1.2844296,48.1855573,0.517242441
11.2043951,48.1879152,1.27891537,48.1874671,0.000448123854
11.1954297,48.3982742,1.28062323,48.1923059,0.205968368
11.1864713,48.9522107,1.28554731,48.2003251,0.751885619
11.1775202,48.3148605,1.27936463,48.2117996,0.103060869
11.1685762,48.999423,1.28583275,48.2270394,0.772383607
11.1596394,48.484215,1.27909472,48.2463863,0.237828694
11.1507098,48.3834094,1.27724836,48.2701775,0.113231877
11.1417873,49.3780977,1.28795857,48.2987064,1.07939121
11.132872,49.195344,1.2874585,48.3321678,0.863176162
11.1239638,48.1574391,1.27698418,48.3705799,-0.213140851
11.1150627,49.4598953,1.28865434,48.4136731,1.04622214
11.1061688,48.88928,1.28275642,48.4607522,0.428527751
11.097282,49.3773054,1.28753194,48.5105535,0.86675188
11.0884023,49.1418982,1.28525872,48.5611421,0.580756134
11.0795297,49.2793508,1.28632339,48.6099283,0.669422421
11.0706642,49.1505644,1.28404802,48.6540853,0.496479126
11.0618059,49.3662152,1.28456978,48.6911678,0.675047377
11.0529546,49.4130407,1.28541637,48.7197653,0.693275425
11.0441104,49.2885722,1.28570091,48.7397434,0.54882883
11.0352733,49.1941712,1.28485966,48.7518622,0.442308997
11.0264433,49.0077952,1.2818115,48.7569508,0.250844438
11.0176204,49.3199706,1.28390967,48.7551309,0.564839633
11.0088045,48.6271555,1.27686136,48.7455644,-0.118408844
10.9999957,49.0874646,1.28159506,48.7269024,0.360562256
10.9911939,48.6097846,1.2763685,48.698195,-0.0884104696
10.9823992,49.1893782,1.28163106,48.6597283,0.529649909
10.9736116,48.8199975,1.27683265,48.6133042,0.206693284
10.964831,48.967138,1.27787274,48.5618603,0.40527771
10.9560574,48.3296563,1.27179533,48.5087244,-0.179068142
10.9472908,48.6860627,1.27464629,48.4569118,0.229150921
10.9385313,48.1911311,1.26971085,48.4087666,-0.217635483
10.9297788,48.267137,1.27105608,48.3659151,-0.0987781409
10.9210333,48.0576578,1.26870758,48.329234,-0.271576226
10.9122948,48.6480748,1.27424969,48.2991362,0.348938562
10.9035633,48.0334203,1.26725552,48.2757118,-0.242291424
10.8948388,47.9128927,1.26508472,48.2588638,-0.345971115
10.8861212,48.6100745,1.27172863,48.2483805,0.361694034
10.8774107,48.7456779,1.27335395,48.2439549,0.501723005
10.8687071,48.0708459,1.2670484,48.2459531,-0.175107236
10.8600106,47.9350608,1.26623348,48.2537139,-0.318653047
10.8513209,48.0849417,1.2670374,48.2654025,-0.180460807
10.8426383,49.1413174,1.27549854,48.2811916,0.860125792
10.8339626,48.7585216,1.27144975,48.2987911,0.459730418
10.8252938,48.2990119,1.26744176,48.3167003,-0.0176884032
10.816632,48.4225978,1.26926979,48.3328914,0.0897064177
10.8079772,48.4969999,1.27035887,48.3449083,0.152091584
10.7993292,47.881631,1.26396389,48.3503747,-0.468743698
10.7906882,47.6261038,1.26105103,48.3477201,-0.721616349
10.7820541,47.3706508,1.25715916,48.3366675,-0.966016662
10.773427,48.4538733,1.26686274,48.3183152,0.135558031
10.7648067,47.7681662,1.26025721,48.2947426,-0.526576401
10.7561933,47.5063983,1.25756827,48.268361,-0.761962664
10.7475869,47.3539462,1.25563665,48.2413528,-0.887406621
10.7389873,47.7921897,1.25970997,48.2153503,-0.423160629
10.7303946,47.2197692,1.25406699,48.1913882,-0.971618974
10.7218088,47.6272666,1.25686354,48.1699968,-0.542730174
10.7132299,47.1870364,1.25205354,48.1513628,-0.964326373
10.7046579,46.9993651,1.2501871,48.1354925,-1.13612738
10.6960927,47.3658,1.25362601,48.1223655,-0.756565475
10.6875344,47.9377301,1.25939977,48.1119332,-0.17420303
10.678983,47.3754551,1.25365487,48.1041679,-0.728712783
10.6704383,47.9913141,1.25928603,48.0991097,-0.107795607
10.6619006,47.0732022,1.24949418,48.0968317,-1.02362955
10.6533696,47.0640861,1.24907063,48.0974416,-1.03335548
10.6448456,47.1663049,1.25038103,48.1010882,-0.934783364
10.6363283,47.5522917,1.25405459,48.1079676,-0.555675919
10.6278179,47.9615281,1.25744958,48.1183285,-0.156800351
10.6193142,47.5334698,1.25427341,48.1324683,-0.598998488
10.6108174,47.5966785,1.25640434,48.1507236,-0.554045124
10.6023274,47.2134176,1.25325519,48.1734477,-0.960030062
10.5938442,47.995421,1.26257595,48.2009739,-0.205552943
10.5853678,47.0707526,1.25446862,48.2335617,-1.16280908
10.5768982,47.6253003,1.25980967,48.2713253,-0.646025043
10.5684353,48.2404405,1.26425509,48.3140891,-0.0736485315
10.5599793,47.7193892,1.25695095,48.3612395,-0.641850315
10.55153,48.0713818,1.25940703,48.4116274,-0.340245554
10.5430875,48.5685009,1.2640447,48.4634731,0.105027816
10.5346517,48.4935054,1.2633998,48.5146221,-0.0211167222
10.5262227,47.6435333,1.25463307,48.5629502,-0.919416892
10.5178005,48.4010837,1.26090351,48.6069059,-0.205822254
10.509385,48.4793168,1.26055025,48.6459493,-0.166632509
10.5009762,48.0076867,1.25579895,48.6804382,-0.672751418
10.4925742,48.1612196,1.25801375,48.7110147,-0.549795178
10.4841789,48.1053106,1.25699701,48.737689,-0.632378417
10.4757903,48.2280043,1.25782777,48.7593446,-0.531340318
10.4674085,47.5204479,1.25119868,48.7728933,-1.25244535
10.4590333,48.2782368,1.25870853,48.7748769,-0.496640049
10.4506649,47.8759442,1.25426603,48.7623965,-0.886452255
10.4423032,47.6297289,1.25125832,48.7341495,-1.10442068
10.4339481,47.7516548,1.2530732,48.6915644,-0.939909547
10.4255998,47.035674,1.24638876,48.6381515,-1.60247743
10.4172581,47.5562031,1.25097456,48.5785376,-1.02233452
10.4089232,47.3165717,1.24761288,48.5173544,-1.20078265
10.4005949,47.6780807,1.25089168,48.4585466,-0.780465897
10.3922733,46.9716926,1.2443796,48.4049899,-1.4332973
10.3839583,47.7304545,1.25185002,48.3585748,-0.628120353
10.37565,47.3620387,1.24720785,48.3204162,-0.958377473
10.3673484,47.0383888,1.24306183,48.2910921,-1.25270327
10.3590534,47.4457234,1.24686071,48.2708538,-0.825130391
10.350765,46.7764489,1.24074609,48.2597741,-1.48332516
10.3424833,46.7900226,1.24146225,48.2578402,-1.46781763
10.3342082,46.7722314,1.24161515,48.2649958,-1.49276439
10.3259398,47.3024082,1.246522,48.281144,-0.978735798
10.317678,47.573982,1.24887116,48.3061117,-0.732129718
10.3094228,46.9576262,1.24239824,48.3395656,-1.38193942
10.3011742,46.429524,1.23728651,48.3808977,-1.95137377
10.2929322,46.8860863,1.24150976,48.4290898,-1.54300355
10.2846968,47.0303891,1.24212233,48.482508,-1.45211886
