'y-axis saved as y
'x,NOM_9999_AC032_1_25_ftfrgr.xye,Ycalc,Diff
7.21,-0.210319625,-0.217725739,0.0074061135
7.22,-0.1730975,-0.182530807,0.00943330683
7.23,-0.139268875,-0.148795988,0.00952711321
7.24,-0.109257125,-0.116711526,0.00745440121
7.25,-0.083376375,-0.0864589393,0.00308256428
7.26,-0.061827375,-0.0582101332,-0.00361724176
7.27,-0.0446905,-0.0321255013,-0.0125649987
7.28,-0.031927875,-0.00835301666,-0.0235748583
7.29,-0.023391,0.0129733374,-0.0363643374
7.3,-0.018827125,0.0317348614,-0.0505619864
7.31,-0.017896125,0.0478293088,-0.0657254338
7.32,-0.02019225,0.0611721455,-0.0813643955
7.33,-0.025262125,0.0716965723,-0.0969586973
7.34,-0.03262125,0.0793552109,-0.111976461
7.35,-0.041784875,0.0841196982,-0.125904573
7.36,-0.05228775,0.0859816699,-0.13826942
7.37,-0.0637,0.084952823,-0.148652823
7.38,-0.075648875,0.0810644054,-0.15671328
7.39,-0.087830625,0.0743672796,-0.162197905
7.4,-0.1000205,0.0649312199,-0.16495172
7.41,-0.11208075,0.0528444119,-0.164925162
7.42,-0.123957375,0.03821257,-0.162169945
7.43,-0.135678875,0.0211578279,-0.156836703
7.44,-0.14735025,0.00181772489,-0.149167975
7.45,-0.159135,-0.0196566844,-0.139478316
7.46,-0.17125075,-0.0431009266,-0.128149823
7.47,-0.18394275,-0.0683400602,-0.11560269
7.48,-0.19747175,-0.0951886408,-0.102283109
7.49,-0.21209225,-0.123453016,-0.0886392344
7.5,-0.2280375,-0.152933813,-0.0751036865
7.51,-0.245500125,-0.183424809,-0.0620753162
7.52,-0.264619875,-0.21471758,-0.0499022948
7.53,-0.285473375,-0.246599655,-0.03887372
7.54,-0.308064125,-0.278857742,-0.0292063832
7.55,-0.332318875,-0.311279106,-0.0210397687
7.56,-0.3580905,-0.343651368,-0.0144391323
7.57,-0.38515475,-0.375765227,-0.00938952323
7.58,-0.413225875,-0.407413898,-0.005811977
7.59,-0.44196225,-0.43839487,-0.0035673802
7.6,-0.470976875,-0.468510515,-0.00246635964
7.61,-0.4998535,-0.497568916,-0.00228458351
7.62,-0.528165625,-0.525384423,-0.00278120176
7.63,-0.555485,-0.55177825,-0.00370674968
7.64,-0.581400125,-0.576579083,-0.00482104233
7.65,-0.60552975,-0.599623315,-0.00590643514
7.66,-0.62753475,-0.620755933,-0.00677881678
7.67,-0.647121,-0.639830585,-0.00729041503
7.68,-0.66405075,-0.656709952,-0.00734079812
7.69,-0.678145375,-0.67126632,-0.00687905465
7.7,-0.689282125,-0.683381284,-0.00590084063
7.71,-0.697393625,-0.692946631,-0.00444699363
7.72,-0.702458875,-0.699864397,-0.00259447846
7.73,-0.7044955,-0.704046864,-0.000448636225
7.74,-0.703554375,-0.705417025,0.00186265048
7.75,-0.699705,-0.70390853,0.00420352983
7.76,-0.693023625,-0.699466041,0.00644241551
7.77,-0.683585875,-0.692045286,0.00845941105
7.78,-0.6714565,-0.681613431,0.010156931
7.79,-0.656680125,-0.668149086,0.0114689613
7.8,-0.639277375,-0.651642626,0.0123652509
7.81,-0.6192425,-0.632096408,0.0128539082
7.82,-0.596543625,-0.609524947,0.0129813223
7.83,-0.57112025,-0.583955249,0.0128349985
7.84,-0.542897,-0.555426884,0.012529884
7.85,-0.511786,-0.523992606,0.0122066064
7.86,-0.477699125,-0.489718354,0.0120192287
7.87,-0.440553,-0.452683747,0.012130747
7.88,-0.400290375,-0.412982319,0.0126919442
7.89,-0.356885,-0.370721715,0.0138367145
7.9,-0.3103575,-0.326024023,0.0156665228
7.91,-0.260779,-0.27902594,0.0182469397
7.92,-0.208288,-0.22987896,0.0215909598
7.93,-0.1530865,-0.178749443,0.0256629429
7.94,-0.09545,-0.125818185,0.0303681849
7.95,-0.035724375,-0.0712806076,0.0355562326
7.96,0.02568525,-0.0153464456,0.0410316956
7.97,0.088308625,0.0417610403,0.0465475847
7.98,0.15163525,0.0998050923,0.0518301577
7.99,0.215115,0.158536853,0.0565781475
8,0.27818525,0.217696158,0.0604890921
8.01,0.34027525,0.277012655,0.0632625951
8.02,0.40082925,0.33620719,0.0646220596
8.03,0.459333,0.394993343,0.0643396565
8.04,0.5153095,0.45307904,0.0622304603
8.05,0.568346747,0.510168466,0.0581782812
8.06,0.618103976,0.565963939,0.0521400373
8.07,0.664322078,0.620168036,0.044154042
8.08,0.706831,0.672485681,0.0343453194
8.09,0.745542311,0.72262598,0.0229163316
8.1,0.780448352,0.770306349,0.0101420031
8.11,0.811612889,0.815251181,-0.00363829122
8.12,0.839172625,0.857198207,-0.0180255819
8.13,0.863302136,0.895896893,-0.0325947573
8.14,0.884210454,0.93111278,-0.046902326
8.15,0.902123099,0.962628678,-0.0605055795
8.16,0.917263875,0.990246657,-0.0729827819
8.17,0.929825377,1.01378952,-0.0839641426
8.18,0.939972549,1.03310243,-0.0931298803
8.19,0.947806723,1.04805416,-0.100247438
8.2,0.95337325,1.05853807,-0.105164817
8.21,0.9566445,1.06447304,-0.107828539
8.22,0.957519,1.06580413,-0.10828513
8.23,0.955824875,1.06250299,-0.106678114
8.24,0.951324375,1.0545676,-0.103243222
8.25,0.94373275,1.04202327,-0.098290515
8.26,0.932721625,1.02492108,-0.0921994522
8.27,0.91794675,1.00333845,-0.0853916974
8.28,0.899062375,0.977377919,-0.0783155442
8.29,0.875753625,0.947166078,-0.0714124532
8.3,0.847746589,0.91285283,-0.0651062407
8.31,0.814836219,0.87460992,-0.0597737011
8.32,0.776910651,0.832629672,-0.0557190208
8.33,0.7339505,0.787122757,-0.0531722575
8.34,0.686057217,0.738317328,-0.0522601107
8.35,0.633454263,0.686456225,-0.053001962
8.36,0.576492037,0.631795701,-0.0553036637
8.37,0.515619,0.574603037,-0.0589840369
8.38,0.451404413,0.515154371,-0.0637499588
8.39,0.384505902,0.453732593,-0.0692266911
8.4,0.315648388,0.390625204,-0.0749768157
8.41,0.24558975,0.326122087,-0.080532337
8.42,0.175110497,0.260513291,-0.0854027939
8.43,0.104975274,0.194087219,-0.0891119453
8.44,0.0359093857,0.127128262,-0.0912188764
8.45,-0.0314505,0.0599152276,-0.0913657276
8.46,-0.096550375,-0.00728067939,-0.0892696956
8.47,-0.158958125,-0.0741974803,-0.0847606447
8.48,-0.2183775,-0.140583763,-0.0777937365
8.49,-0.274658125,-0.206200142,-0.0684579827
8.5,-0.327789625,-0.270820497,-0.0569691285
8.51,-0.377902,-0.33423286,-0.0436691401
8.52,-0.425253,-0.396240312,-0.0290126882
8.53,-0.47021425,-0.456661516,-0.0135527341
8.54,-0.513239875,-0.51533123,0.00209135528
8.55,-0.554836133,-0.57210056,0.0172644275
8.56,-0.595535909,-0.626837378,0.0313014691
8.57,-0.635861753,-0.67942593,0.0435641771
8.58,-0.67629575,-0.729767034,0.0534712845
8.59,-0.717242397,-0.777777635,0.0605352383
8.6,-0.758999793,-0.823390528,0.0643907351
8.61,-0.801738659,-0.866553912,0.0648152531
8.62,-0.8455015,-0.907230796,0.0617292956
8.63,-0.890169817,-0.945398399,0.0552285824
8.64,-0.935473786,-0.981047663,0.0455738775
8.65,-0.98099807,-1.01418215,0.0331840795
8.66,-1.02621125,-1.04481774,0.0186064938
8.67,-1.07046678,-1.07298164,0.00251485487
8.68,-1.11305023,-1.09871161,-0.014338626
8.69,-1.15320413,-1.12205535,-0.0311487825
8.7,-1.19017762,-1.14306944,-0.0471081821
8.71,-1.22324787,-1.16181872,-0.0614291521
8.72,-1.25177762,-1.17837535,-0.0734022789
8.73,-1.27523625,-1.19281773,-0.0824185241
8.74,-1.2932455,-1.20523081,-0.0880146885
8.75,-1.30559375,-1.21570337,-0.0898903774
8.76,-1.31225325,-1.22432927,-0.0879239757
8.77,-1.31339463,-1.23120477,-0.0821898508
8.78,-1.30938038,-1.23642946,-0.0729509154
8.79,-1.300757,-1.24010421,-0.0606527904
8.8,-1.2882318,-1.24233122,-0.0459005845
8.81,-1.27265212,-1.24321273,-0.0294393848
8.82,-1.25495803,-1.24285034,-0.0121076881
8.83,-1.23614638,-1.24134453,0.00519815697
8.84,-1.2172294,-1.23879398,0.021564584
8.85,-1.19918583,-1.23529442,0.0361085854
8.86,-1.18291555,-1.23093837,0.0480228199
8.87,-1.16919775,-1.22581458,0.0566168261
8.88,-1.15865591,-1.22000688,0.0613509693
8.89,-1.15173462,-1.21359445,0.0618598304
8.9,-1.14866809,-1.20665013,0.0579820424
8.91,-1.14947875,-1.19924084,0.049762086
8.92,-1.15397485,-1.19142707,0.0374522261
8.93,-1.16176507,-1.18326181,0.0214967437
8.94,-1.17226751,-1.1747909,0.00252339132
8.95,-1.18475762,-1.16605136,-0.0187062654
8.96,-1.19838912,-1.1570731,-0.0413160246
8.97,-1.21224837,-1.1478755,-0.0643728744
8.98,-1.22538825,-1.1384713,-0.0869169465
8.99,-1.23689375,-1.12886219,-0.108031557
9,-1.24589537,-1.1190418,-0.126853579
9.01,-1.2516515,-1.10899411,-0.142657388
9.02,-1.25355288,-1.09869312,-0.154859757
9.03,-1.25115638,-1.08810392,-0.163052457
9.04,-1.24420638,-1.07718141,-0.167024963
9.05,-1.23265717,-1.06587253,-0.166784649
9.06,-1.21664451,-1.05411375,-0.162530765
9.07,-1.19648662,-1.04183395,-0.15465267
9.08,-1.17266238,-1.0289517,-0.143710673
9.09,-1.14577813,-1.01537919,-0.130398945
9.1,-1.11652011,-1.00101952,-0.115500596
9.11,-1.08563699,-0.985769838,-0.0998671501
9.12,-1.05386938,-0.969520264,-0.0843491108
9.13,-1.02191811,-0.952154551,-0.0697635546
9.14,-0.990400792,-0.933552154,-0.0568486387
9.15,-0.959814242,-0.913587855,-0.0462263868
9.16,-0.930497,-0.892133431,-0.0383635688
9.17,-0.902619545,-0.86905837,-0.0335611747
9.18,-0.876164565,-0.844230608,-0.0319339569
9.19,-0.85093331,-0.817517944,-0.0334153661
9.2,-0.826534,-0.788789223,-0.0377447766
9.21,-0.802422375,-0.757915283,-0.0445070924
9.22,-0.77792375,-0.724770456,-0.0531532937
9.23,-0.752256125,-0.689234032,-0.0630220928
9.24,-0.724579875,-0.651190728,-0.0733891474
9.25,-0.694042125,-0.610532929,-0.0835091957
9.26,-0.65981825,-0.567160883,-0.0926573674
9.27,-0.62115275,-0.520985378,-0.100167372
9.28,-0.577393,-0.471927551,-0.105465449
9.29,-0.52803725,-0.41992167,-0.10811558
9.3,-0.472746858,-0.36491504,-0.107831818
9.31,-0.411366918,-0.306870083,-0.104496835
9.32,-0.343931032,-0.245764984,-0.098166048
9.33,-0.2706475,-0.181595166,-0.0890523336
9.34,-0.191906203,-0.114373987,-0.077532216
9.35,-0.108245434,-0.0441338052,-0.0641116289
9.36,-0.0203205248,0.0290731012,-0.049393626
9.37,0.07114375,0.105174002,-0.0340302519
9.38,0.165366204,0.184075027,-0.0187088231
9.39,0.261562142,0.265660767,-0.00409862474
9.4,0.358982844,0.349793949,0.00918889448
9.41,0.456970875,0.436315227,0.0206556484
9.42,0.55495147,0.525043244,0.0299082252
9.43,0.652480663,0.615774858,0.036705805
9.44,0.74925421,0.708285472,0.0409687378
9.45,0.845125625,0.802329576,0.0427960485
9.46,0.940081552,0.897641596,0.042439955
9.47,1.03423204,0.993936748,0.0402952891
9.48,1.12779742,1.09091239,0.0368850324
9.49,1.22107575,1.18824896,0.0328267893
9.5,1.314408,1.2856119,0.028796103
9.51,1.40813287,1.38265307,0.0254798046
9.52,1.50254175,1.47901274,0.0235290065
9.53,1.5978805,1.57432159,0.0235589142
9.54,1.69425912,1.66820274,0.0260563871
9.55,1.7916696,1.76027414,0.0313954628
9.56,1.88992239,1.85015099,0.039771405
9.57,1.98867036,1.937448,0.0512223642
9.58,2.08739837,2.02178218,0.065616198
9.59,2.18541496,2.10277529,0.0826396667
9.6,2.28187915,2.18005648,0.101822669
9.61,2.3758268,2.25326491,0.122561888
9.62,2.46621412,2.3220524,0.144161727
9.63,2.55194363,2.3860858,0.165857825
9.64,2.63189725,2.4450496,0.186847653
9.65,2.70499292,2.49864817,0.206344742
9.66,2.77026425,2.54660799,0.223656262
9.67,2.82683109,2.58867974,0.238151346
9.68,2.87397229,2.62463996,0.24933233
9.69,2.91115234,2.65429347,0.256858873
9.7,2.938059,2.67747389,0.260585105
9.71,2.9545552,2.69404622,0.260508979
9.72,2.96072496,2.70390664,0.256818321
9.73,2.95685245,2.70698422,0.249868227
9.74,2.9434,2.70324075,0.240159249
9.75,2.92096263,2.6926715,0.228291123
9.76,2.8902535,2.67530506,0.214948439
9.77,2.85206938,2.65120319,0.200866185
9.78,2.80722488,2.62046015,0.186764721
9.79,2.75653313,2.58320192,0.173331201
9.8,2.7007595,2.53958558,0.161173912
9.81,2.64058596,2.48979737,0.150788589
9.82,2.57659507,2.43405204,0.142543038
9.83,2.50923113,2.37259043,0.136640698
9.84,2.43881821,2.30567808,0.13314013
9.85,2.36554377,2.23360307,0.131940701
9.86,2.28946967,2.15667377,0.132795909
9.87,2.210532,2.07521654,0.135315459
9.88,2.12860969,1.98957352,0.139036166
9.89,2.04352012,1.90010004,0.14342008
9.9,1.95504827,1.80716203,0.147886239
9.91,1.86300163,1.71113365,0.151867973
9.92,1.76724088,1.61239457,0.154846308
9.93,1.66770189,1.51132769,0.156374201
9.94,1.56443108,1.40831651,0.15611457
9.95,1.45758313,1.30374274,0.153840381
9.96,1.34747109,1.19798396,0.149487125
9.97,1.23453819,1.09141163,0.143126559
9.98,1.11936418,0.984388568,0.134975617
9.99,1.00262463,0.877267541,0.125357084
10,0.885112375,0.770388908,0.114723467
10.01,0.767679625,0.664079168,0.103600457
10.02,0.6512075,0.558649517,0.0925579834
10.03,0.536552875,0.454394447,0.0821584277
10.04,0.42454225,0.351590642,0.0729516084
10.05,0.315918567,0.250496059,0.0654225077
10.06,0.211307694,0.151349179,0.059958515
10.07,0.111198998,0.0543685149,0.0568304833
10.08,0.015897125,-0.0402481948,0.0561453198
10.09,-0.0744429422,-0.13232351,0.0578805674
10.1,-0.159842724,-0.221701151,0.061858427
10.11,-0.240491008,-0.308244855,0.0677538476
10.12,-0.3167365,-0.391839133,0.0751026326
10.13,-0.38903861,-0.472387773,0.0833491627
10.14,-0.457951433,-0.549814016,0.0918625825
10.15,-0.524082701,-0.624059255,0.0999765548
10.16,-0.588069875,-0.695082343,0.107012468
10.17,-0.650513142,-0.762858524,0.112345381
10.18,-0.711953333,-0.827378407,0.115425073
10.19,-0.772837386,-0.888646816,0.11580943
10.2,-0.833497125,-0.946681606,0.113184481
10.21,-0.894115008,-1.0015115,0.107396489
10.22,-0.954720042,-1.05317624,0.0984561977
10.23,-1.01518126,-1.1017239,0.086542639
10.24,-1.07523362,-1.14721045,0.0719768246
10.25,-1.1344695,-1.18969779,0.055228294
10.26,-1.19237237,-1.22925264,0.0368802611
10.27,-1.24835412,-1.26594526,0.0175911326
10.28,-1.30179112,-1.29984794,-0.00194318405
10.29,-1.3520495,-1.33103473,-0.0210147688
10.3,-1.39853003,-1.35957903,-0.0389509935
10.31,-1.44071024,-1.38555385,-0.0551563913
10.32,-1.47816672,-1.40902967,-0.0691370531
10.33,-1.51061362,-1.43007485,-0.080538772
10.34,-1.5379014,-1.44875367,-0.0891477344
10.35,-1.56003647,-1.4651269,-0.0949095709
10.36,-1.57718584,-1.47925015,-0.0979356904
10.37,-1.58966012,-1.49117464,-0.0984854829
10.38,-1.59788743,-1.50094607,-0.0969413575
10.39,-1.60241097,-1.50860386,-0.0938071039
10.4,-1.60382702,-1.51418302,-0.0896439957
10.41,-1.60277625,-1.51771167,-0.0850645836
10.42,-1.59988307,-1.51921405,-0.0806690251
10.43,-1.59573178,-1.51870734,-0.0770244398
10.44,-1.59082594,-1.51620517,-0.0746207643
10.45,-1.5855665,-1.51171512,-0.073851375
10.46,-1.58021943,-1.5052414,-0.0749780371
10.47,-1.57489835,-1.49678402,-0.078114329
10.48,-1.56957243,-1.48633997,-0.0832324641
10.49,-1.56405625,-1.4739032,-0.0901530526
10.5,-1.55802663,-1.45946602,-0.0985606075
10.51,-1.55105938,-1.44301906,-0.108040318
10.52,-1.54262675,-1.42455214,-0.11807461
10.53,-1.53215775,-1.40405588,-0.128101874
10.54,-1.51906575,-1.38152098,-0.137544769
10.55,-1.5027875,-1.35694118,-0.145846317
10.56,-1.48282185,-1.33031128,-0.152510571
10.57,-1.45876695,-1.3016307,-0.157136254
10.58,-1.43033825,-1.27090179,-0.159436455
10.59,-1.39739741,-1.2381327,-0.159264712
10.6,-1.3599729,-1.20333722,-0.156635681
10.61,-1.31823873,-1.16653515,-0.151703573
10.62,-1.27252113,-1.12775356,-0.144767562
10.63,-1.2232896,-1.08702709,-0.136262512
10.64,-1.17112125,-1.04439871,-0.126722535
10.65,-1.11667182,-0.99992021,-0.116751608
10.66,-1.06062413,-0.95365248,-0.106971645
10.67,-1.00367591,-0.905666,-0.0980099096
10.68,-0.946484468,-0.856041162,-0.0904433058
10.69,-0.889624414,-0.804868264,-0.0847561492
10.7,-0.833559125,-0.752247477,-0.0813116484
10.71,-0.778618579,-0.698289371,-0.080329208
10.72,-0.724975777,-0.64311403,-0.0818617469
10.73,-0.672646221,-0.586851754,-0.0857944668
10.74,-0.62147025,-0.529641604,-0.0918286458
10.75,-0.571151875,-0.471632266,-0.0995196089
10.76,-0.521268875,-0.412980145,-0.10828873
10.77,-0.471304625,-0.353850012,-0.117454613
10.78,-0.420680625,-0.294413502,-0.126267123
10.79,-0.368809375,-0.2348484,-0.133960975
10.8,-0.315135051,-0.17533847,-0.139796582
10.81,-0.259180832,-0.116071221,-0.143109612
10.82,-0.200591393,-0.0572384474,-0.143352946
10.83,-0.13915075,0.000966376897,-0.140117127
10.84,-0.0748367868,0.0583482285,-0.133185015
10.85,-0.00782675794,0.114712078,-0.122538836
10.86,0.0614987425,0.169864278,-0.108365535
10.87,0.132566,0.223612896,-0.0910468955
10.88,0.204613028,0.275770419,-0.0711573912
10.89,0.276717381,0.326153423,-0.0494360417
10.9,0.347840766,0.374585159,-0.0267443935
10.91,0.416885375,0.420896056,-0.00401068098
10.92,0.482721271,0.464925136,0.0177961351
10.93,0.544249674,0.506521232,0.0377284416
10.94,0.600458829,0.545543463,0.0549153663
10.95,0.650478875,0.581863364,0.0686155112
10.96,0.693604947,0.615364815,0.0782401325
10.97,0.72934427,0.645945721,0.0833985493
10.98,0.757442476,0.673518559,0.0839239172
10.99,0.777888125,0.698010734,0.0798773914
11,0.790915125,0.719365801,0.0715493244
11.01,0.7969835,0.737542911,0.0594405891
11.02,0.79675125,0.752518397,0.0442328529
11.03,0.791053,0.764284864,0.0267681363
11.04,0.780829375,0.772852038,0.00797733683
11.05,0.767097671,0.77824636,-0.0111486888
11.06,0.750886094,0.780510594,-0.0296244993
11.07,0.733180027,0.779703819,-0.0465237916
11.08,0.71486625,0.775900649,-0.0610343987
11.09,0.696700156,0.769190787,-0.0724906307
11.1,0.679261356,0.759678241,-0.0804168852
11.11,0.662924421,0.747480502,-0.0845560811
11.12,0.647852,0.732727485,-0.084875485
11.13,0.63399434,0.715560585,-0.0815662456
11.14,0.621101058,0.696131557,-0.0750304993
11.15,0.608744596,0.674601306,-0.0658567095
11.16,0.596357625,0.651138258,-0.0547806328
11.17,0.583281945,0.625917709,-0.0426357635
11.18,0.568816218,0.599119701,-0.0303034829
11.19,0.552274794,0.570928277,-0.0186534829
11.2,0.5330285,0.541529733,-0.00850123316
11.21,0.51057255,0.511111384,-0.000538834145
11.22,0.484554785,0.4798601,0.00469468462
11.23,0.454823128,0.447961211,0.00686191763
11.24,0.421434875,0.415596733,0.00583814188
11.25,0.384680379,0.382944623,0.00173575529
11.26,0.345067191,0.350177278,-0.00511008679
11.27,0.303308602,0.317460231,-0.0141516289
11.28,0.260284625,0.284951385,-0.0246667596
11.29,0.217011,0.252799897,-0.0357888971
11.3,0.174579867,0.221145198,-0.0465653302
11.31,0.134103068,0.190116293,-0.0560132249
11.32,0.0966524053,0.159831182,-0.0631787762
11.33,0.063194125,0.130395974,-0.0672018493
11.34,0.0345423339,0.101904762,-0.0673624283
11.35,0.0113030965,0.0744389657,-0.0631358692
11.36,-0.00616196845,0.0480673383,-0.0542293067
11.37,-0.01776625,0.0228456605,-0.0406119105
11.38,-0.0237030081,-0.00118300208,-0.022520006
11.39,-0.0244416301,-0.0239883074,-0.000453322694
11.4,-0.020718202,-0.0455523147,0.0248341127
11.41,-0.013491875,-0.0658690658,0.0523771908
11.42,-0.00390373934,-0.0849440564,0.0810403171
11.43,0.0067828055,-0.102793431,0.109576236
11.44,0.0172442578,-0.119444144,0.136688402
11.45,0.0261655,-0.134931439,0.161096939
11.46,0.0323086548,-0.149299748,0.181608403
11.47,0.0345786238,-0.162600687,0.197179311
11.48,0.0320843448,-0.174892023,0.206976368
11.49,0.02418125,-0.186237217,0.210418467
11.5,0.010510631,-0.196703923,0.207214554
11.51,-0.00898054934,-0.206362999,0.197382449
11.52,-0.0340363141,-0.215287228,0.181250914
11.53,-0.0641015,-0.223550888,0.159449388
11.54,-0.09835675,-0.231228012,0.132871262
11.55,-0.135748868,-0.238391622,0.102642754
11.56,-0.175053607,-0.245113166,0.0700595583
11.57,-0.214936126,-0.251461081,0.0365249555
11.58,-0.254029125,-0.257500625,0.00347149981
11.59,-0.290984921,-0.263292629,-0.0276922921
11.6,-0.324559735,-0.268893466,-0.0556662685
11.61,-0.353672615,-0.274353976,-0.0793186388
11.62,-0.377468875,-0.279719543,-0.0977493315
11.63,-0.395342896,-0.285029427,-0.110313469
11.64,-0.406987763,-0.290316957,-0.116670806
11.65,-0.412391317,-0.295608902,-0.116782415
11.66,-0.411847875,-0.300925743,-0.110922132
11.67,-0.405926742,-0.306281743,-0.0996449998
11.68,-0.395444196,-0.311684904,-0.0837592911
11.69,-0.381414198,-0.317137344,-0.0642768538
11.7,-0.364988375,-0.322635316,-0.0423530585
11.71,-0.347398779,-0.328169947,-0.0192288321
11.72,-0.329887598,-0.333727011,0.00383941306
11.73,-0.313635045,-0.33928828,0.0256532353
11.74,-0.299697625,-0.344830961,0.0451333357
11.75,-0.288960663,-0.350329278,0.0613686148
11.76,-0.282085142,-0.355753988,0.073668846
11.77,-0.279476967,-0.361074034,0.0815970672
11.78,-0.28127325,-0.366256146,0.0849828956
11.79,-0.287335125,-0.371266564,0.0839314393
11.8,-0.297264541,-0.376070427,0.0788058857
11.81,-0.310430086,-0.380633757,0.0702036711
11.82,-0.326007446,-0.384923328,0.0589158818
11.83,-0.3430335,-0.38890743,0.0458739297
11.84,-0.360460586,-0.392556856,0.0320962703
11.85,-0.377217452,-0.395844726,0.0186272737
11.86,-0.39227419,-0.398748073,0.00647388354
11.87,-0.40470275,-0.401247715,-0.00345503515
11.88,-0.413723188,-0.403329218,-0.0103939705
11.89,-0.418757092,-0.404982812,-0.0137742803
11.9,-0.419452134,-0.406204484,-0.01324765
11.91,-0.415700625,-0.406995399,-0.00870522646
11.92,-0.407647474,-0.407363023,-0.000284451752
11.93,-0.395674596,-0.40732053,0.0116459336
11.94,-0.380386308,-0.406887511,0.0265012037
11.95,-0.362559125,-0.406089307,0.0435301817
11.96,-0.343110247,-0.404957439,0.0618471917
11.97,-0.323035,-0.403528921,0.0804939213
11.98,-0.303355127,-0.40184636,0.0984912326
11.99,-0.285057375,-0.39995701,0.114899635
12,-0.269040837,-0.397912437,0.1288716
12.01,-0.256065408,-0.395768334,0.139702925
12.02,-0.246715133,-0.393583845,0.146868712
12.03,-0.241361625,-0.391419845,0.15005822
12.04,-0.240152,-0.389339812,0.149187812
12.05,-0.243002333,-0.387407066,0.144404733
12.06,-0.249606248,-0.385685171,0.136078923
12.07,-0.259456874,-0.384236985,0.124780111
12.08,-0.271882375,-0.383123394,0.111241019
12.09,-0.28608569,-0.382402921,0.0963172306
12.1,-0.301195142,-0.382130514,0.080935372
12.11,-0.316314815,-0.38235697,0.0660421542
12.12,-0.33058675,-0.383128175,0.0525414251
12.13,-0.343233255,-0.384484315,0.04125106
12.14,-0.353606803,-0.386459319,0.0328525158
12.15,-0.361228471,-0.389080135,0.0278516639
12.16,-0.3658165,-0.392366656,0.0265501563
12.17,-0.367299981,-0.396330996,0.029031015
12.18,-0.365825288,-0.400977481,0.0351521933
12.19,-0.361746198,-0.406302365,0.0445561673
12.2,-0.35560075,-0.412293577,0.056692827
12.21,-0.348083148,-0.418931018,0.0708478701
12.22,-0.339998897,-0.426186563,0.0861876665
12.23,-0.332218401,-0.434023999,0.101805598
12.24,-0.3256285,-0.44239982,0.11677132
12.25,-0.321078602,-0.451262632,0.13018403
12.26,-0.319326117,-0.460554481,0.141228364
12.27,-0.321000895,-0.470210561,0.149209666
12.28,-0.3265615,-0.480160565,0.153599065
12.29,-0.336267,-0.490328312,0.154061312
12.3,-0.350161224,-0.500633549,0.150472325
12.31,-0.368070359,-0.510991576,0.142921218
12.32,-0.38960627,-0.521314541,0.131708271
12.33,-0.41418775,-0.531512415,0.117324665
12.34,-0.441070105,-0.541492625,0.10042252
12.35,-0.469376275,-0.551162368,0.0817860931
12.36,-0.498152611,-0.560428135,0.0622755233
12.37,-0.52640775,-0.569197243,0.0427894932
12.38,-0.553165056,-0.577378157,0.0242131013
12.39,-0.577510962,-0.584881598,0.00737063613
12.4,-0.59863439,-0.591620972,-0.00701341767
12.41,-0.6158765,-0.597512723,-0.0183637766
12.42,-0.628740227,-0.602478046,-0.0262621815
12.43,-0.636925935,-0.606441858,-0.0304840768
12.44,-0.640331042,-0.609334964,-0.0309960788
12.45,-0.639047875,-0.611093309,-0.0279545659
12.46,-0.633352253,-0.611658486,-0.0216937674
12.47,-0.623682141,-0.610978891,-0.0127032497
12.48,-0.61060146,-0.609008057,-0.00159340341
12.49,-0.5947645,-0.605706337,0.0109418366
12.5,-0.576883134,-0.601040238,0.0241571037
12.51,-0.557672029,-0.594982414,0.037310385
12.52,-0.537819251,-0.587511166,0.0496919153
12.53,-0.51794,-0.578610823,0.0606708228
12.54,-0.498549375,-0.568270844,0.0697214686
12.55,-0.480038407,-0.556485026,0.0764466187
12.56,-0.462648866,-0.543252076,0.0806032093
12.57,-0.446476798,-0.528574469,0.0820976706
12.58,-0.43146925,-0.512457203,0.080987953
12.59,-0.417432458,-0.494908573,0.0774761146
12.6,-0.40405226,-0.475938842,0.0718865819
12.61,-0.390923212,-0.455558739,0.0646355278
12.62,-0.377568625,-0.433780551,0.0562119262
12.63,-0.363482684,-0.410616308,0.0471336237
12.64,-0.348158291,-0.386077138,0.0379188472
12.65,-0.331120788,-0.360173843,0.0290530551
12.66,-0.311956625,-0.332915139,0.0209585141
12.67,-0.290337446,-0.30430812,0.013970674
12.68,-0.266033198,-0.274357487,0.00832428922
12.69,-0.238931161,-0.243065502,0.0041343403
12.7,-0.209022125,-0.210431986,0.00140986128
12.71,-0.176413186,-0.176453864,4.06782082e-005
12.72,-0.141304406,-0.141125406,-0.000178999997
12.73,-0.103976408,-0.104438473,0.000462065478
12.74,-0.064752625,-0.0663825616,0.00162993655
12.75,-0.0239897252,-0.0269451573,0.00295543214
12.76,0.0179554308,0.0138874741,0.00406795673
12.77,0.0607576604,0.0561299698,0.00462769066
12.78,0.10415,0.0997973371,0.00435266286
12.79,0.147937051,0.144903829,0.00303322209
12.8,0.19200987,0.191462427,0.000547442572
12.81,0.236362268,0.239483971,-0.00312170257
12.82,0.281086184,0.288976043,-0.0078898588
12.83,0.32637425,0.33994191,-0.01356766
12.84,0.372502591,0.392379908,-0.0198773178
12.85,0.419801852,0.44628183,-0.0264799784
12.86,0.468648735,0.501632252,-0.0329835174
12.87,0.519442,0.558407406,-0.0389654061
12.88,0.572557322,0.616574085,-0.0440167634
12.89,0.628322414,0.676088767,-0.0477663526
